13440,03S01E06G005M,03S01E06G005M,03S01E06G005M,Groundwater,37.7026,-121.9048,"Public, Review Status Unknown",Alameda,WDIS_0744673,08/31/1977 13:00,,Feet,Conductance,903,1,uS/cm,EPA 120.1
13440,03S01E06G005M,03S01E06G005M,03S01E06G005M,Groundwater,37.7026,-121.9048,"Public, Review Status Unknown",Alameda,WDIS_0744673,08/31/1977 13:00,,Feet,Dissolved Chloride,101,0.1,mg/L,"Std Method 4500-Cl, B"
13440,03S01E06G005M,03S01E06G005M,03S01E06G005M,Groundwater,37.7026,-121.9048,"Public, Review Status Unknown",Alameda,WDIS_0744673,08/31/1977 13:00,,Feet,Dissolved Nitrate,< R.L.,0.1,mg/L,EPA 352.1 (DWR Modified)
13440,03S01E06G005M,03S01E06G005M,03S01E06G005M,Groundwater,37.7026,-121.9048,"Public, Review Status Unknown",Alameda,WDIS_0744673,08/31/1977 13:00,,Feet,Dissolved Sodium,136,1,mg/L,EPA 273.1
13440,03S01E06G005M,03S01E06G005M,03S01E06G005M,Groundwater,37.7026,-121.9048,"Public, Review Status Unknown",Alameda,WDIS_0744673,08/31/1977 13:00,,Feet,Total Alkalinity,265,1,mg/L as CaCO3,EPA 310.1
13440,03S01E06G005M,03S01E06G005M,03S01E06G005M,Groundwater,37.7026,-121.9048,"Public, Review Status Unknown",Alameda,WDIS_0744673,08/31/1977 13:00,,Feet,Total Hardness,158,1,mg/L as CaCO3,EPA 130.2
13440,03S01E06G005M,03S01E06G005M,03S01E06G005M,Groundwater,37.7026,-121.9048,"Public, Review Status Unknown",Alameda,WDIS_0744673,08/31/1977 13:00,,Feet,pH,8.1,0.1,pH Units,EPA 150.1
13441,03S01E06G006M,03S01E06G006M,03S01E06G006M,Groundwater,37.7026,-121.9048,"Public, Review Status Unknown",Alameda,WDIS_0744677,07-10-1979 14:00,,Feet,Conductance,781,1,uS/cm,EPA 120.1
13441,03S01E06G006M,03S01E06G006M,03S01E06G006M,Groundwater,37.7026,-121.9048,"Public, Review Status Unknown",Alameda,WDIS_0744677,07-10-1979 14:00,,Feet,Dissolved Boron,1,0.1,mg/L,"Std Method 4500-B, C"
13441,03S01E06G006M,03S01E06G006M,03S01E06G006M,Groundwater,37.7026,-121.9048,"Public, Review Status Unknown",Alameda,WDIS_0744677,07-10-1979 14:00,,Feet,Dissolved Calcium,35,1,mg/L,EPA 215.1
13441,03S01E06G006M,03S01E06G006M,03S01E06G006M,Groundwater,37.7026,-121.9048,"Public, Review Status Unknown",Alameda,WDIS_0744677,07-10-1979 14:00,,Feet,Dissolved Chloride,87,0.1,mg/L,"Std Method 4500-Cl, B"
13441,03S01E06G006M,03S01E06G006M,03S01E06G006M,Groundwater,37.7026,-121.9048,"Public, Review Status Unknown",Alameda,WDIS_0744677,07-10-1979 14:00,,Feet,Dissolved Hardness,137,1,mg/L as CaCO3,Std Method 2340 B (D)
13441,03S01E06G006M,03S01E06G006M,03S01E06G006M,Groundwater,37.7026,-121.9048,"Public, Review Status Unknown",Alameda,WDIS_0744677,07-10-1979 14:00,,Feet,Dissolved Magnesium,12,0.1,mg/L,EPA 242.1
13441,03S01E06G006M,03S01E06G006M,03S01E06G006M,Groundwater,37.7026,-121.9048,"Public, Review Status Unknown",Alameda,WDIS_0744677,07-10-1979 14:00,,Feet,Dissolved Potassium,1.7,0.1,mg/L,EPA 258.1
13441,03S01E06G006M,03S01E06G006M,03S01E06G006M,Groundwater,37.7026,-121.9048,"Public, Review Status Unknown",Alameda,WDIS_0744677,07-10-1979 14:00,,Feet,Dissolved Sodium,116,1,mg/L,EPA 273.1
13441,03S01E06G006M,03S01E06G006M,03S01E06G006M,Groundwater,37.7026,-121.9048,"Public, Review Status Unknown",Alameda,WDIS_0744677,07-10-1979 14:00,,Feet,Dissolved Sulfate,44,1,mg/L,EPA 375.3
13441,03S01E06G006M,03S01E06G006M,03S01E06G006M,Groundwater,37.7026,-121.9048,"Public, Review Status Unknown",Alameda,WDIS_0744677,07-10-1979 14:00,,Feet,Total Alkalinity,224,1,mg/L as CaCO3,EPA 310.1
13441,03S01E06G006M,03S01E06G006M,03S01E06G006M,Groundwater,37.7026,-121.9048,"Public, Review Status Unknown",Alameda,WDIS_0744677,07-10-1979 14:00,,Feet,Total Dissolved Solids,458,1,mg/L at 180 °C,EPA 160.1
13441,03S01E06G006M,03S01E06G006M,03S01E06G006M,Groundwater,37.7026,-121.9048,"Public, Review Status Unknown",Alameda,WDIS_0744677,07-10-1979 14:00,,Feet,pH,8.4,0.1,pH Units,EPA 150.1
13443,03S01E08H001M,03S01E08H001M,03S01E08H001M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744678,07/18/1967 13:00,,Feet,Conductance,2690,1,uS/cm,EPA 120.1
13443,03S01E08H001M,03S01E08H001M,03S01E08H001M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744678,07/18/1967 13:00,,Feet,Dissolved Boron,2.3,0.1,mg/L,"Std Method 4500-B, C"
13443,03S01E08H001M,03S01E08H001M,03S01E08H001M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744678,07/18/1967 13:00,,Feet,Dissolved Calcium,130,1,mg/L,EPA 215.2
13443,03S01E08H001M,03S01E08H001M,03S01E08H001M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744678,07/18/1967 13:00,,Feet,Dissolved Chloride,473,0.1,mg/L,"Std Method 4500-Cl, B"
13443,03S01E08H001M,03S01E08H001M,03S01E08H001M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744678,07/18/1967 13:00,,Feet,Dissolved Magnesium,130,0.1,mg/L,"Std Method 3500-Mg, E"
13443,03S01E08H001M,03S01E08H001M,03S01E08H001M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744678,07/18/1967 13:00,,Feet,Dissolved Sodium,236,1,mg/L,"Std Method 3500-Na, D"
13443,03S01E08H001M,03S01E08H001M,03S01E08H001M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744678,07/18/1967 13:00,,Feet,Total Alkalinity,371,1,mg/L as CaCO3,EPA 310.1
13443,03S01E08H001M,03S01E08H001M,03S01E08H001M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744678,07/18/1967 13:00,,Feet,Total Hardness,859,1,mg/L as CaCO3,EPA 130.2
13443,03S01E08H001M,03S01E08H001M,03S01E08H001M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744678,07/18/1967 13:00,,Feet,pH,8.2,0.1,pH Units,EPA 150.1
13444,03S01E08H002M,03S01E08H002M,03S01E08H002M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744679,10/27/1989 12:30,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
13444,03S01E08H002M,03S01E08H002M,03S01E08H002M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744679,10/27/1989 12:30,,Feet,Conductance,2270,1,uS/cm,EPA 120.1
13444,03S01E08H002M,03S01E08H002M,03S01E08H002M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744679,10/27/1989 12:30,,Feet,Dissolved Calcium,71,1,mg/L,EPA 215.1
13444,03S01E08H002M,03S01E08H002M,03S01E08H002M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744679,10/27/1989 12:30,,Feet,Dissolved Chloride,344,1,mg/L,EPA 325.2
13444,03S01E08H002M,03S01E08H002M,03S01E08H002M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744679,10/27/1989 12:30,,Feet,Dissolved Hardness,696,1,mg/L as CaCO3,Std Method 2340 B (D)
13444,03S01E08H002M,03S01E08H002M,03S01E08H002M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744679,10/27/1989 12:30,,Feet,Dissolved Magnesium,126,0.1,mg/L,EPA 242.1
13444,03S01E08H002M,03S01E08H002M,03S01E08H002M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744679,10/27/1989 12:30,,Feet,Dissolved Sodium,187,1,mg/L,EPA 273.1
13444,03S01E08H002M,03S01E08H002M,03S01E08H002M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744679,10/27/1989 12:30,,Feet,Total Alkalinity,430,1,mg/L as CaCO3,EPA 310.1
13444,03S01E08H002M,03S01E08H002M,03S01E08H002M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744679,10/27/1989 12:30,,Feet,pH,8.3,0.1,pH Units,EPA 150.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744685,07-10-1979 10:30,,Feet,Conductance,1180,1,uS/cm,EPA 120.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744685,07-10-1979 10:30,,Feet,Dissolved Boron,1,0.1,mg/L,"Std Method 4500-B, C"
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744685,07-10-1979 10:30,,Feet,Dissolved Calcium,71,1,mg/L,EPA 215.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744685,07-10-1979 10:30,,Feet,Dissolved Chloride,143,0.1,mg/L,"Std Method 4500-Cl, B"
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744685,07-10-1979 10:30,,Feet,Dissolved Hardness,461,1,mg/L as CaCO3,Std Method 2340 B (D)
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744685,07-10-1979 10:30,,Feet,Dissolved Magnesium,69,0.1,mg/L,EPA 242.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744685,07-10-1979 10:30,,Feet,Dissolved Potassium,2.1,0.1,mg/L,EPA 258.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744685,07-10-1979 10:30,,Feet,Dissolved Sodium,74,1,mg/L,EPA 273.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744685,07-10-1979 10:30,,Feet,Dissolved Sulfate,74,1,mg/L,EPA 375.3
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744685,07-10-1979 10:30,,Feet,Total Alkalinity,341,1,mg/L as CaCO3,EPA 310.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744685,07-10-1979 10:30,,Feet,Total Dissolved Solids,687,1,mg/L at 180 °C,EPA 160.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744685,07-10-1979 10:30,,Feet,pH,8.5,0.1,pH Units,EPA 150.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744680,07/18/1967 13:30,,Feet,Conductance,997,1,uS/cm,EPA 120.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744680,07/18/1967 13:30,,Feet,Dissolved Boron,0.6,0.1,mg/L,"Std Method 4500-B, C"
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744680,07/18/1967 13:30,,Feet,Dissolved Calcium,64,1,mg/L,EPA 215.2
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744680,07/18/1967 13:30,,Feet,Dissolved Chloride,93,0.1,mg/L,"Std Method 4500-Cl, B"
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744680,07/18/1967 13:30,,Feet,Dissolved Magnesium,66,0.1,mg/L,"Std Method 3500-Mg, E"
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744680,07/18/1967 13:30,,Feet,Dissolved Sodium,44,1,mg/L,"Std Method 3500-Na, D"
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744680,07/18/1967 13:30,,Feet,Total Alkalinity,308,1,mg/L as CaCO3,EPA 310.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744680,07/18/1967 13:30,,Feet,Total Hardness,431,1,mg/L as CaCO3,EPA 130.2
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744680,07/18/1967 13:30,,Feet,pH,8.3,0.1,pH Units,EPA 150.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744683,07/23/1975 10:40,,Feet,Conductance,1220,1,uS/cm,EPA 120.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744683,07/23/1975 10:40,,Feet,Dissolved Chloride,156,0.1,mg/L,"Std Method 4500-Cl, B"
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744683,07/23/1975 10:40,,Feet,Dissolved Sodium,72,1,mg/L,EPA 273.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744683,07/23/1975 10:40,,Feet,Total Alkalinity,335,1,mg/L as CaCO3,EPA 310.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744683,07/23/1975 10:40,,Feet,Total Hardness,496,1,mg/L as CaCO3,EPA 130.2
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744683,07/23/1975 10:40,,Feet,pH,8.1,0.1,pH Units,EPA 150.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744688,07/26/1985 13:00,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744688,07/26/1985 13:00,,Feet,Conductance,2150,1,uS/cm,EPA 120.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744688,07/26/1985 13:00,,Feet,Dissolved Calcium,66,1,mg/L,EPA 215.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744688,07/26/1985 13:00,,Feet,Dissolved Chloride,387,1,mg/L,EPA 325.2
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744688,07/26/1985 13:00,,Feet,Dissolved Hardness,667,1,mg/L as CaCO3,Std Method 2340 B (D)
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744688,07/26/1985 13:00,,Feet,Dissolved Magnesium,122,0.1,mg/L,EPA 242.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744688,07/26/1985 13:00,,Feet,Dissolved Sodium,209,1,mg/L,EPA 273.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744688,07/26/1985 13:00,,Feet,Total Alkalinity,294,1,mg/L as CaCO3,EPA 310.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744688,07/26/1985 13:00,,Feet,pH,8,0.1,pH Units,EPA 150.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744686,07/30/1981 16:00,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744686,07/30/1981 16:00,,Feet,Conductance,1610,1,uS/cm,EPA 120.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744686,07/30/1981 16:00,,Feet,Dissolved Calcium,107,1,mg/L,EPA 215.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744686,07/30/1981 16:00,,Feet,Dissolved Chloride,240,1,mg/L,EPA 325.2
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744686,07/30/1981 16:00,,Feet,Dissolved Hardness,679,1,mg/L as CaCO3,Std Method 2340 B (D)
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744686,07/30/1981 16:00,,Feet,Dissolved Magnesium,100,0.1,mg/L,EPA 242.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744686,07/30/1981 16:00,,Feet,Dissolved Sodium,89,1,mg/L,EPA 273.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744686,07/30/1981 16:00,,Feet,Total Alkalinity,385,1,mg/L as CaCO3,EPA 310.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744686,07/30/1981 16:00,,Feet,pH,8.2,0.1,pH Units,EPA 150.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744684,08-08-1977 11:00,,Feet,Conductance,1370,1,uS/cm,EPA 120.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744684,08-08-1977 11:00,,Feet,Dissolved Chloride,167,0.1,mg/L,"Std Method 4500-Cl, B"
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744684,08-08-1977 11:00,,Feet,Dissolved Nitrate,20,0.1,mg/L,EPA 352.1 (DWR Modified)
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744684,08-08-1977 11:00,,Feet,Dissolved Sodium,82,1,mg/L,EPA 273.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744684,08-08-1977 11:00,,Feet,Total Alkalinity,362,1,mg/L as CaCO3,EPA 310.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744684,08-08-1977 11:00,,Feet,Total Hardness,519,1,mg/L as CaCO3,EPA 130.2
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744684,08-08-1977 11:00,,Feet,pH,8.1,0.1,pH Units,EPA 150.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744681,08-09-1971 09:45,,Feet,Conductance,1380,1,uS/cm,EPA 120.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744681,08-09-1971 09:45,,Feet,Dissolved Calcium,76,1,mg/L,EPA 215.2
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744681,08-09-1971 09:45,,Feet,Dissolved Chloride,210,0.1,mg/L,"Std Method 4500-Cl, B"
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744681,08-09-1971 09:45,,Feet,Dissolved Magnesium,93,0.1,mg/L,"Std Method 3500-Mg, E"
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744681,08-09-1971 09:45,,Feet,Dissolved Sodium,72,1,mg/L,"Std Method 3500-Na, D"
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744681,08-09-1971 09:45,,Feet,Total Alkalinity,341,1,mg/L as CaCO3,EPA 310.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744681,08-09-1971 09:45,,Feet,Total Hardness,574,1,mg/L as CaCO3,EPA 130.2
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744681,08-09-1971 09:45,,Feet,pH,8,0.1,pH Units,EPA 150.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744682,08/20/1973 09:50,,Feet,Conductance,1270,1,uS/cm,EPA 120.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744682,08/20/1973 09:50,,Feet,Dissolved Chloride,154,0.1,mg/L,"Std Method 4500-Cl, B"
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744682,08/20/1973 09:50,,Feet,Dissolved Sodium,74,1,mg/L,EPA 273.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744682,08/20/1973 09:50,,Feet,Total Alkalinity,341,1,mg/L as CaCO3,EPA 310.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744682,08/20/1973 09:50,,Feet,Total Hardness,508,1,mg/L as CaCO3,EPA 130.2
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744682,08/20/1973 09:50,,Feet,pH,8.2,0.1,pH Units,EPA 150.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744687,08/23/1983 11:30,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744687,08/23/1983 11:30,,Feet,Conductance,2030,1,uS/cm,EPA 120.1
13445,03S01E08H003M,03S01E08H003M,03S01E08H003M,Groundwater,37.6881,-121.8819,"Public, Review Status Unknown",Alameda,WDIS_0744687,08/23/1983 11:30,,Feet,Dissolved Calcium,125,1,mg/L,EPA 215.1
